Date,Close
06/07/2007,4381.45
06/08/2007,4376.42
06/11/2007,4415.5
06/12/2007,4383.02
06/13/2007,4401.68
06/14/2007,4485.04
06/15/2007,4551
06/18/2007,4530.22
06/19/2007,4527.22
06/20/2007,4545.61
06/21/2007,4488.66
06/22/2007,4479.36
06/25/2007,4471.13
06/26/2007,4433.04
06/27/2007,4412.12
06/28/2007,4457.99
06/29/2007,4489.77
07/02/2007,4470.26
07/03/2007,4513.01
07/04/2007,4524.24
07/05/2007,4491.87
07/06/2007,4524.45
07/09/2007,4528.76
07/10/2007,4474.15
07/11/2007,4447.52
07/12/2007,4517.7
07/13/2007,4542.57
07/16/2007,4557.57
07/17/2007,4538.31
07/18/2007,4472.22
07/19/2007,4522.64
07/20/2007,4445.23
07/23/2007,4482.75
07/24/2007,4412.06
07/25/2007,4360.9
07/26/2007,4252.92
07/27/2007,4244.58
07/30/2007,4239.18
07/31/2007,4315.69
08/01/2007,4237.05
08/02/2007,4288.66
08/03/2007,4229.19
08/06/2007,4202.78
08/07/2007,4276.8
08/08/2007,4364.22
08/09/2007,4275.18
08/10/2007,4161.29
08/13/2007,4255.79
08/14/2007,4195.6
08/15/2007,4183.06
08/16/2007,4062.33
08/17/2007,4157.2
08/20/2007,4173.29
08/21/2007,4175.07
08/22/2007,4226.52
08/23/2007,4225.89
08/24/2007,4238.63
08/27/2007,4240.95
08/28/2007,4170.68
08/29/2007,4193.58
08/30/2007,4246.12
08/31/2007,4294.56
09/03/2007,4295.99
09/04/2007,4324.35
09/05/2007,4235.41
09/06/2007,4256.12
09/07/2007,4162.42
09/11/2007,4197.35
09/12/2007,4210.69
09/13/2007,4249.01
09/14/2007,4221.34
09/17/2007,4184.61
09/18/2007,4264.42
09/19/2007,4389.33
09/20/2007,4366.16
09/21/2007,4370.35
09/24/2007,4360.63
09/25/2007,4328.89
09/26/2007,4364.4
09/27/2007,4388.98
09/28/2007,4381.71
10/01/2007,4409.65
10/02/2007,4427.01
10/03/2007,4421.58
10/04/2007,4420.39
10/05/2007,4455.31
10/08/2007,4435.87
10/09/2007,4447.58
10/10/2007,4442.61
10/11/2007,4473.57
10/12/2007,4476.02
10/15/2007,4434.98
10/16/2007,4420.91
10/17/2007,4441.8
10/18/2007,4420.38
10/19/2007,4411.26
10/22/2007,4356.24
10/23/2007,4378.42
10/24/2007,4357.14
10/25/2007,4412.12
10/26/2007,4440.23
10/29/2007,4471.46
10/30/2007,4462.95
10/31/2007,4489.79
11/01/2007,4415.27
11/02/2007,4410.08
11/05/2007,4392.8
11/06/2007,4407.34
11/07/2007,4400.34
11/08/2007,4363.6
11/09/2007,4297.83
11/12/2007,4302.88
11/13/2007,4311.98
11/14/2007,4338.28
11/15/2007,4301.44
11/16/2007,4282.4
11/19/2007,4226.7
11/20/2007,4277.24
11/21/2007,4195.58
11/22/2007,4208.92
11/27/2007,4224.44
11/28/2007,4321.74
11/29/2007,4347
11/30/2007,4394.95
12/03/2007,4371.67
12/04/2007,4339.1
12/05/2007,4410
12/06/2007,4414.66
12/07/2007,4446.34
12/10/2007,4465.52
12/11/2007,4449.95
12/12/2007,4469.47
12/13/2007,4370.76
12/14/2007,4384.65
12/17/2007,4312.47
12/19/2007,4301.34
12/20/2007,4314.7
12/21/2007,4384.55
12/27/2007,4404.61
12/28/2007,4404.64
12/31/2007,4399.72
01/02/2008,4339.23
01/03/2008,4333.42
01/04/2008,4270.53
01/07/2008,4283.37
01/08/2008,4295.23
01/09/2008,4258.32
01/10/2008,4237.62
01/11/2008,4225.31
01/14/2008,4236.68
01/15/2008,4140.94
01/16/2008,4108.34
01/17/2008,4065.76
01/18/2008,3995.17
01/21/2008,3703.05
01/22/2008,3753.68
01/23/2008,3577.99
01/24/2008,3809.07
01/25/2008,3777.06
01/28/2008,3765.41
01/29/2008,3810.01
01/30/2008,3789.31
01/31/2008,3792.8
02/01/2008,3867.47
02/04/2008,3867.16
02/05/2008,3717.08
02/06/2008,3760.12
02/07/2008,3699.29
02/08/2008,3701.17
02/11/2008,3678.16
02/12/2008,3803.76
02/13/2008,3803.21
02/14/2008,3797.89
02/15/2008,3719.28
02/18/2008,3795.12
02/19/2008,3805.27
02/20/2008,3758.47
02/21/2008,3778.21
02/22/2008,3737.11
02/25/2008,3798.99
02/26/2008,3855.03
02/27/2008,3856.69
02/28/2008,3784.27
02/29/2008,3724.5
03/03/2008,3675.51
03/04/2008,3610.2
03/05/2008,3684.54
03/06/2008,3617.68
03/07/2008,3576.68
03/10/2008,3546.1
03/11/2008,3606.59
03/12/2008,3647.64
03/13/2008,3599.58
03/14/2008,3566.59
03/17/2008,3431.82
03/18/2008,3558.66
03/19/2008,3529.54
03/20/2008,3505.9
03/25/2008,3632.59
03/26/2008,3611.45
03/27/2008,3652.11
03/28/2008,3641.05
03/31/2008,3628.06
04/01/2008,3753.55
04/02/2008,3797.9
04/03/2008,3774.94
04/04/2008,3795.2
04/07/2008,3828.46
04/08/2008,3810.51
04/09/2008,3775.93
04/10/2008,3758.05
04/11/2008,3699.99
04/14/2008,3671.28
04/15/2008,3690.75
04/16/2008,3748.56
04/17/2008,3725.23
04/18/2008,3808.59
04/21/2008,3769.89
04/22/2008,3736.12
04/23/2008,3763.55
04/24/2008,3761.96
04/25/2008,3794.39
04/28/2008,3814.76
04/29/2008,3793.63
04/30/2008,3825.02
05/02/2008,3877.5
05/05/2008,3872.15
05/06/2008,3845.08
05/07/2008,3871.78
05/08/2008,3855.86
05/09/2008,3801.59
05/12/2008,3812.69
05/13/2008,3817.07
05/14/2008,3857.46
05/15/2008,3854.86
05/16/2008,3862.91
05/19/2008,3882.28
05/20/2008,3822.31
05/21/2008,3794.13
05/22/2008,3793.03
05/23/2008,3725.82
05/26/2008,3724.9
05/27/2008,3711.03
05/28/2008,3743.18
05/29/2008,3752.24
05/30/2008,3777.85
06/02/2008,3720.5
06/03/2008,3737.34
06/04/2008,3699.05
06/05/2008,3682.83
06/06/2008,3596.7
06/09/2008,3597.34
06/10/2008,3574.7
06/11/2008,3509.39
06/12/2008,3542.59
06/13/2008,3562.67
06/16/2008,3532.83
06/17/2008,3555.58
06/18/2008,3507.97
06/19/2008,3486.71
06/20/2008,3426.58
06/23/2008,3427.33
06/24/2008,3404.52
06/25/2008,3460.4
06/26/2008,3366.35
06/27/2008,3340.27
06/30/2008,3352.81
07/01/2008,3292.86
07/02/2008,3288.52
07/03/2008,3330.9
07/04/2008,3275.2
07/07/2008,3332.66
07/08/2008,3287.6
07/09/2008,3342.48
07/10/2008,3283.01
07/11/2008,3197.78
07/14/2008,3216.24
07/15/2008,3142.73
07/16/2008,3174.76
07/17/2008,3256.09
07/18/2008,3321.53
07/21/2008,3333.92
07/22/2008,3326.24
07/23/2008,3387.5
07/24/2008,3354.58
07/25/2008,3351.13
07/28/2008,3313.41
07/29/2008,3324.86
07/30/2008,3367.33
07/31/2008,3367.82
08/01/2008,3316.61
08/04/2008,3289.26
08/05/2008,3380.09
08/06/2008,3409.02
08/07/2008,3397.25
08/08/2008,3408.48
08/11/2008,3445.66
08/12/2008,3436.85
08/13/2008,3354.75
08/14/2008,3356.84
08/15/2008,3367.62
08/18/2008,3366.09
08/19/2008,3279.75
08/20/2008,3295.28
08/21/2008,3248.92
08/22/2008,3312.41
08/25/2008,3280.41
08/26/2008,3297.42
08/27/2008,3299.15
08/28/2008,3359.42
08/29/2008,3365.63
09/01/2008,3364.4
09/02/2008,3416.46
09/03/2008,3368.97
09/04/2008,3274.82
09/05/2008,3185.83
09/08/2008,3284.12
09/09/2008,3261.07
09/10/2008,3242.02
09/11/2008,3222.1
09/12/2008,3278.02
09/15/2008,3151.17
09/16/2008,3088.43
09/17/2008,3018.77
09/18/2008,3000.83
09/19/2008,3253.52
09/22/2008,3181.77
09/23/2008,3139.83
09/24/2008,3119.83
09/25/2008,3207.11
09/26/2008,3156.46
09/29/2008,3008.19
09/30/2008,3038.2
10/01/2008,3067.35
10/02/2008,3007.51
10/03/2008,3113.82
10/06/2008,2868.97
10/07/2008,2879.45
10/08/2008,2694.55
10/09/2008,2629.04
10/10/2008,2421.87
10/13/2008,2688.32
10/14/2008,2756.74
10/15/2008,2578.06
10/16/2008,2423.8
10/17/2008,2532.17
10/20/2008,2613.68
10/21/2008,2598.97
10/22/2008,2457.97
10/23/2008,2452.03
10/24/2008,2333.28
10/27/2008,2293.05
10/28/2008,2381.68
10/29/2008,2515.24
10/30/2008,2528.04
10/31/2008,2591.76
11/03/2008,2610.04
11/04/2008,2755.12
11/05/2008,2710.65
11/06/2008,2542.04
11/07/2008,2602.54
11/10/2008,2625.84
11/11/2008,2483.61
11/12/2008,2400.74
11/13/2008,2429.94
11/14/2008,2458.31
11/17/2008,2364.83
11/18/2008,2390.1
11/19/2008,2295.36
11/20/2008,2225.99
11/21/2008,2165.91
11/24/2008,2380.3
11/25/2008,2385.9
11/26/2008,2373.82
11/27/2008,2427.97
11/28/2008,2430.31
12/01/2008,2288.39
12/02/2008,2354.13
12/03/2008,2369.52
12/04/2008,2368.72
12/05/2008,2252.09
12/08/2008,2449.28
12/09/2008,2480.79
12/10/2008,2495.58
12/11/2008,2485.39
12/12/2008,2418.91
12/15/2008,2407.47
12/16/2008,2450.36
12/17/2008,2444.46
12/18/2008,2452.42
12/19/2008,2444.14
12/22/2008,2397.65
12/23/2008,2382.14
12/29/2008,2388.3
12/30/2008,2451.48
01/02/2009,2536.47
01/05/2009,2553.41
01/06/2009,2578.43
01/07/2009,2538.55
01/08/2009,2516.56
01/09/2009,2486.59
01/12/2009,2451.87
01/13/2009,2411.28
01/14/2009,2298.46
01/15/2009,2257.67
01/16/2009,2281.45
01/19/2009,2252.39
01/20/2009,2200.8
01/21/2009,2188.43
01/22/2009,2160.07
01/23/2009,2147.87
01/26/2009,2226.77
01/27/2009,2224.62
01/28/2009,2322.78
01/29/2009,2269.4
01/30/2009,2236.98
02/02/2009,2198.74
02/03/2009,2244.89
02/04/2009,2297.73
02/05/2009,2293.23
02/06/2009,2343.66
02/09/2009,2348.95
02/10/2009,2268.15
02/11/2009,2267.9
02/12/2009,2214.95
02/13/2009,2228.29
02/16/2009,2193.64
02/17/2009,2119.98
02/18/2009,2118.47
02/19/2009,2114.84
02/20/2009,2011.68
02/23/2009,1991.63
02/24/2009,1977.5
02/25/2009,1965.26
02/26/2009,2021.14
02/27/2009,1976.23
03/02/2009,1882.79
03/03/2009,1864.73
03/04/2009,1943.46
03/05/2009,1852.25
03/06/2009,1817.24
03/09/2009,1809.98
03/10/2009,1919.53
03/11/2009,1932.79
03/12/2009,1962.64
03/13/2009,1969.52
03/16/2009,2033.72
03/17/2009,2012.25
03/18/2009,2019.19
03/19/2009,2039.58
03/20/2009,2050.96
03/23/2009,2121.72
03/24/2009,2127.37
03/25/2009,2149.18
03/26/2009,2156.97
03/27/2009,2118.76
03/30/2009,2010.61
03/31/2009,2071.13
04/01/2009,2097.57
04/02/2009,2216.49
04/03/2009,2198.75
04/06/2009,2179.73
04/07/2009,2165.56
04/08/2009,2186.79
04/09/2009,2247.89
04/14/2009,2278.65
04/15/2009,2262.96
04/16/2009,2300.51
04/17/2009,2341.15
04/20/2009,2249.44
04/21/2009,2243.63
04/22/2009,2285.69
04/23/2009,2259.54
04/24/2009,2319.89
04/27/2009,2317.36
04/28/2009,2280.52
04/29/2009,2334.59
04/30/2009,2375.34
05/04/2009,2419.53
05/05/2009,2407.55
05/06/2009,2437.27
05/07/2009,2406.08
05/08/2009,2462.39
05/11/2009,2433.59
05/12/2009,2424.34
05/13/2009,2357.3
05/14/2009,2353.53
05/15/2009,2364.1
05/18/2009,2422.74
05/19/2009,2459.59
05/20/2009,2487.17
05/21/2009,2423.72
05/22/2009,2433.52
05/25/2009,2440.23
05/26/2009,2468.45
05/27/2009,2479.48
05/28/2009,2453.15
05/29/2009,2451.24
06/01/2009,2537.35
06/02/2009,2534.17
06/03/2009,2483.39
06/04/2009,2487.08
06/05/2009,2503.17
06/08/2009,2468.37
06/09/2009,2479.38
06/10/2009,2500.94
06/11/2009,2522.33
06/12/2009,2509.22
06/15/2009,2431.4
06/16/2009,2425.97
06/17/2009,2383.71
06/18/2009,2414.44
06/19/2009,2434.77
06/22/2009,2359.28
06/23/2009,2353.48
06/24/2009,2418.46
06/25/2009,2402.32
06/26/2009,2389.91
06/29/2009,2437.72
06/30/2009,2401.69
07/01/2009,2449.73
07/02/2009,2369.65
07/03/2009,2376.48
07/06/2009,2343.88
07/07/2009,2320.9
07/08/2009,2291.33
07/09/2009,2313.87
07/10/2009,2281.47
07/13/2009,2345.22
07/14/2009,2370.71
07/15/2009,2451.02
07/16/2009,2458.97
07/17/2009,2469.2
07/20/2009,2500.69
07/21/2009,2519.99
07/22/2009,2528.85
07/23/2009,2585.79
07/24/2009,2582.76
07/27/2009,2601.41
07/28/2009,2573.08
07/29/2009,2600.31
07/30/2009,2654.74
07/31/2009,2638.13
08/03/2009,2674.07
08/04/2009,2670.96
08/05/2009,2643.13
08/06/2009,2662.01
08/07/2009,2706.22
08/10/2009,2693.61
08/11/2009,2650.94
08/12/2009,2688.21
08/13/2009,2705.74
08/14/2009,2669.41
08/17/2009,2603.79
08/18/2009,2630.6
08/19/2009,2622.88
08/20/2009,2663.67
08/21/2009,2745.62
08/24/2009,2778.34
08/25/2009,2801.14
08/26/2009,2788.9
08/27/2009,2777.62
08/28/2009,2803.65
08/31/2009,2775.17
09/01/2009,2715.74
09/02/2009,2703.76
09/03/2009,2699.22
09/04/2009,2743.34
09/07/2009,2783.84
09/08/2009,2786.25
09/09/2009,2820.58
09/10/2009,2817.5
09/11/2009,2831.37
09/14/2009,2829.25
09/15/2009,2843
09/16/2009,2882.28
09/17/2009,2895.45
09/18/2009,2887.24
09/21/2009,2872.51
09/22/2009,2881.6
09/23/2009,2887.24
09/24/2009,2838.22
09/25/2009,2831.95
09/28/2009,2899.12
09/29/2009,2892.44
09/30/2009,2872.63
10/01/2009,2810.46
10/02/2009,2760.6
10/05/2009,2790.78
10/06/2009,2865.7
10/07/2009,2852.17
10/08/2009,2887.61
10/09/2009,2882.18
10/12/2009,2914.35
10/13/2009,2879.06
10/14/2009,2950.82
10/15/2009,2939.09
10/16/2009,2893.53
10/19/2009,2947.41
10/20/2009,2925.08
10/21/2009,2936.83
10/22/2009,2902.19
10/23/2009,2886.08
10/26/2009,2834.82
10/27/2009,2835.17
10/28/2009,2778.46
10/29/2009,2824.78
10/30/2009,2743.5
11/02/2009,2762.95
11/03/2009,2712.3
11/04/2009,2763.29
11/05/2009,2793.44
11/06/2009,2794.25
11/09/2009,2860.11
11/10/2009,2856.44
11/11/2009,2881.01
11/12/2009,2876.92
11/13/2009,2883.04
11/16/2009,2926.15
11/17/2009,2906.92
11/18/2009,2908.53
11/19/2009,2860.29
11/20/2009,2833.06
11/23/2009,2898.19
11/24/2009,2877.58
11/25/2009,2896.9
11/26/2009,2799.44
11/27/2009,2831.14
11/30/2009,2797.25
12/01/2009,2871.75
12/02/2009,2877.94
12/03/2009,2876.14
12/04/2009,2910.33
12/07/2009,2896.23
12/08/2009,2849.17
12/09/2009,2818.1
12/10/2009,2851.29
12/11/2009,2862.32
12/14/2009,2885
12/15/2009,2888.58
12/16/2009,2926.52
12/17/2009,2891.66
12/18/2009,2871.22
12/21/2009,2926.05
12/22/2009,2945.71
12/23/2009,2957.48
12/28/2009,2982.42
12/29/2009,2992.08
12/30/2009,2966.24
01/04/2010,3017.8
01/05/2010,3012.36
01/06/2010,3009.66
01/07/2010,3007.34
01/08/2010,3017.85
01/11/2010,3010.24
01/12/2010,2976.89
01/13/2010,2978.41
01/14/2010,2989.71
01/15/2010,2940.25
01/18/2010,2957.87
01/19/2010,2984.82
01/20/2010,2914.6
01/21/2010,2863.25
01/22/2010,2836.8
01/25/2010,2807.3
01/26/2010,2827.74
01/27/2010,2787.4
01/28/2010,2737.33
01/29/2010,2776.83
02/01/2010,2793.29
02/02/2010,2830.01
02/03/2010,2804.61
02/04/2010,2707.45
02/05/2010,2631.64
02/08/2010,2664.29
02/09/2010,2668.43
02/10/2010,2700.17
02/11/2010,2680.25
02/12/2010,2674.46
02/15/2010,2683.83
02/16/2010,2720.77
02/17/2010,2762.25
02/18/2010,2778.3
02/19/2010,2793.37
02/22/2010,2778.12
02/23/2010,2730.57
02/24/2010,2734.95
02/25/2010,2684.42
02/26/2010,2728.47
03/01/2010,2772.7
03/02/2010,2796.33
03/03/2010,2822.59
03/04/2010,2816.1
03/05/2010,2877.44
03/08/2010,2879.29
03/09/2010,2880.71
03/10/2010,2909.4
03/11/2010,2895.74
03/12/2010,2898.36
03/15/2010,2870.55
03/16/2010,2905.93
03/17/2010,2931.31
03/18/2010,2913.74
03/19/2010,2897.95
03/22/2010,2890.75
03/23/2010,2910.52
03/24/2010,2903.94
03/25/2010,2948.09
03/26/2010,2940.94
03/29/2010,2947.49
03/30/2010,2939.68
03/31/2010,2931.16
04/01/2010,2978.5
04/06/2010,2989.49
04/07/2010,2974.62
04/08/2010,2942.31
04/09/2010,2993.54
04/12/2010,3002.23
04/13/2010,2988.24
04/14/2010,3008.03
04/15/2010,3012.65
04/16/2010,2949.65
04/19/2010,2940.19
04/20/2010,2983.91
04/21/2010,2947.64
04/22/2010,2897.59
04/23/2010,2918.11
04/26/2010,2947.04
04/27/2010,2838.78
04/28/2010,2788.54
04/29/2010,2828.12
04/30/2010,2816.86
05/03/2010,2816.5
05/04/2010,2708.12
05/05/2010,2679.3
05/06/2010,2611.41
05/07/2010,2500.18
05/10/2010,2758.89
05/11/2010,2730.48
05/12/2010,2764.31
05/13/2010,2764.05
05/14/2010,2633.92
05/17/2010,2635.34
05/18/2010,2698.21
05/19/2010,2619.48
05/20/2010,2569.58
05/21/2010,2574.18
05/24/2010,2558.27
05/25/2010,2488.5
05/26/2010,2530.34
05/27/2010,2619.36
05/28/2010,2614.06
05/31/2010,2610.26
06/01/2010,2606.58
06/02/2010,2601.98
06/03/2010,2634.16
06/04/2010,2553.59
06/07/2010,2529.97
06/08/2010,2510.84
06/09/2010,2556.68
06/10/2010,2608.74
06/11/2010,2638.31
06/14/2010,2683.46
06/15/2010,2716.3
06/16/2010,2718.73
06/17/2010,2728.12
06/18/2010,2737.02
06/21/2010,2768.27
06/22/2010,2745.97
06/23/2010,2704.8
06/24/2010,2645.32
06/25/2010,2629.25
06/28/2010,2668.67
06/29/2010,2556.34
06/30/2010,2573.32
07/01/2010,2518.65
07/02/2010,2522.36
07/05/2010,2507.83
07/06/2010,2578.69
07/07/2010,2634.39
07/08/2010,2666.42
07/09/2010,2681.2
07/12/2010,2686.09
07/13/2010,2737.59
07/14/2010,2738.96
07/15/2010,2702.81
07/16/2010,2645.61
07/19/2010,2634.6
07/20/2010,2627.28
07/21/2010,2639.52
07/22/2010,2714.21
07/23/2010,2719.13
07/28/2010,2766.11
07/29/2010,2752.93
07/30/2010,2742.14
08/02/2010,2822.17
08/03/2010,2818.97
08/04/2010,2825.08
08/05/2010,2819.34
08/06/2010,2779.34
08/09/2010,2827.27
08/10/2010,2800.02
08/11/2010,2724.16
08/12/2010,2720.85
08/13/2010,2708.73
08/16/2010,2698.29
08/17/2010,2737.69
08/18/2010,2728.66
08/19/2010,2675.02
08/20/2010,2643.98
08/23/2010,2660.84
08/24/2010,2614.54
08/25/2010,2587.4
08/26/2010,2606.89
08/27/2010,2630.35
08/30/2010,2616.57
08/31/2010,2622.95
09/01/2010,2715.27
09/02/2010,2715.19
09/03/2010,2746.23
09/06/2010,2753.6
09/07/2010,2727.16
09/08/2010,2752.89
09/09/2010,2782.43
09/10/2010,2780.4
09/13/2010,2805.06
09/14/2010,2806.47
09/15/2010,2794.36
09/16/2010,2784.61
09/17/2010,2757.37
09/20/2010,2802.67
09/21/2010,2794.55
09/22/2010,2752.77
09/23/2010,2738.61
09/24/2010,2792.75
09/27/2010,2776.33
09/28/2010,2774.62
09/29/2010,2752.71
09/30/2010,2747.9
10/01/2010,2732.91
10/04/2010,2701.02
10/05/2010,2758.56
10/06/2010,2780
10/07/2010,2786.88
10/08/2010,2785.43
10/11/2010,2789.72
10/12/2010,2775.75
10/13/2010,2840.55
10/14/2010,2836.11
10/15/2010,2841.65
10/18/2010,2850.72
10/19/2010,2837.33
10/20/2010,2851.52
10/21/2010,2882.29
10/22/2010,2873.74
10/25/2010,2871.48
10/26/2010,2856.31
10/27/2010,2829.42
10/28/2010,2845.53
10/29/2010,2844.99
11/01/2010,2836.73
11/02/2010,2861.01
11/03/2010,2830.43
11/04/2010,2884.21
11/05/2010,2875.94
11/08/2010,2867.96
11/09/2010,2890.64
11/10/2010,2845.93
11/11/2010,2831.22
11/12/2010,2822.43
11/15/2010,2848.45
11/16/2010,2781.77
11/17/2010,2802.7
11/18/2010,2855.23
11/19/2010,2845.75
11/22/2010,2811.43
11/23/2010,2739.37
11/24/2010,2758.02
11/25/2010,2765.05
11/26/2010,2736.96
11/29/2010,2669.96
11/30/2010,2650.99
12/01/2010,2721.87
12/02/2010,2781.39
12/03/2010,2782.39
12/06/2010,2769.96
12/07/2010,2802.74
12/08/2010,2818.95
12/09/2010,2840.71
12/10/2010,2839.53
12/13/2010,2855.37
12/14/2010,2861.67
12/15/2010,2841.99
12/16/2010,2845.78
12/17/2010,2821.77
12/20/2010,2839.22
12/21/2010,2876.99
12/22/2010,2869.63
12/23/2010,2864.52
12/24/2010,2861.94
12/27/2010,2826.51
12/28/2010,2824.3
12/29/2010,2841.23
12/30/2010,2807.04
12/31/2010,2792.82
01/03/2011,2839.43
01/04/2011,2844.17
01/05/2011,2833.74
01/06/2011,2836.23
01/07/2011,2808.25
01/10/2011,2760.88
01/11/2011,2796.6
01/12/2011,2879.11
01/13/2011,2915.62
01/14/2011,2920.4
01/17/2011,2910.63
01/18/2011,2945.62
01/19/2011,2923.76
01/20/2011,2927.42
01/21/2011,2970.56
01/24/2011,2979.06
01/25/2011,2957.78
01/26/2011,2967.78
01/27/2011,2989.75
01/28/2011,2954.13
01/31/2011,2953.63
02/01/2011,3006.81
02/02/2011,3012.7
02/03/2011,2995.49
02/04/2011,3003.19
02/07/2011,3031.18
02/08/2011,3042.5
02/09/2011,3031.62
02/10/2011,3025.68
02/11/2011,3024.37
02/14/2011,3018.38
02/15/2011,3030.46
02/16/2011,3061.92
02/17/2011,3064.54
02/18/2011,3068
02/21/2011,3012.34
02/22/2011,2983.33
02/23/2011,2954.92
02/24/2011,2949.13
02/25/2011,2985.02
02/28/2011,3013.09
03/01/2011,2983.27
03/02/2011,2958.8
03/03/2011,2969.24
03/04/2011,2949.18
03/07/2011,2931.42
03/08/2011,2945.42
03/09/2011,2935.11
03/10/2011,2909.73
03/11/2011,2883.84
03/14/2011,2852.11
03/15/2011,2784.2
03/16/2011,2721.24
03/17/2011,2786.16
03/18/2011,2792.61
03/21/2011,2860.81
03/22/2011,2854.79
03/23/2011,2866.23
03/24/2011,2909.78
03/25/2011,2911.33
03/28/2011,2914.76
03/29/2011,2910.93
03/30/2011,2936.44
03/31/2011,2910.91
04/01/2011,2962.92
04/04/2011,2955.84
04/05/2011,2950.96
04/06/2011,2971.48
04/07/2011,2963.69
04/08/2011,2984.66
04/11/2011,2974.58
04/12/2011,2932.33
04/13/2011,2949.98
04/14/2011,2917.72
04/15/2011,2919.05
04/18/2011,2847.96
04/19/2011,2857.61
04/20/2011,2921.43
04/21/2011,2936.3
04/26/2011,2955.36
04/27/2011,2977.59
04/28/2011,3005.33
04/29/2011,3011.25
05/02/2011,3008.89
05/03/2011,3000.39
05/04/2011,2952.02
05/05/2011,2926.54
05/06/2011,2952.9
05/09/2011,2902.4
05/10/2011,2939.02
05/11/2011,2942.43
05/12/2011,2917.05
05/13/2011,2894.6
05/16/2011,2881.31
05/17/2011,2849.6
05/18/2011,2867.3
05/19/2011,2890.6
05/20/2011,2853.98
05/23/2011,2794.26
05/24/2011,2801.27
05/25/2011,2816.84
05/26/2011,2799.82
05/27/2011,2819.4
05/30/2011,2814.34
05/31/2011,2861.92
06/01/2011,2827.66
06/02/2011,2782.57
06/03/2011,2789.11
06/06/2011,2765.33
06/07/2011,2774.5
06/08/2011,2752.06
06/09/2011,2778.12
06/10/2011,2732.54
06/13/2011,2733.95
06/14/2011,2779.94
06/15/2011,2731.5
06/16/2011,2730.62
06/17/2011,2770.12
06/20/2011,2748.01
06/21/2011,2801.99
06/22/2011,2795.07
06/23/2011,2730.86
06/24/2011,2715.88
06/27/2011,2723.93
06/28/2011,2750.49
06/29/2011,2802.55
06/30/2011,2848.53
07/01/2011,2875.67
07/04/2011,2870.19
07/05/2011,2850.51
07/06/2011,2832.63
07/07/2011,2844.51
07/08/2011,2790.09
07/11/2011,2709.14
07/12/2011,2693.53
07/13/2011,2715.05
07/14/2011,2695.29
07/15/2011,2675.38
07/18/2011,2622.36
07/19/2011,2657.45
07/20/2011,2705.75
07/21/2011,2763.34
07/22/2011,2772.6
07/25/2011,2742.7
07/26/2011,2739.65
07/27/2011,2693.71
07/28/2011,2692.76
07/29/2011,2670.37
08/01/2011,2593.34
08/02/2011,2544.89
08/03/2011,2497.83
08/04/2011,2412.29
08/05/2011,2375.15
08/08/2011,2286.91
08/09/2011,2294.24
08/10/2011,2153.77
08/11/2011,2215.45
08/15/2011,2324.48
08/16/2011,2323.67
08/17/2011,2331.12
08/18/2011,2206.61
08/19/2011,2159.07
08/22/2011,2183.39
08/23/2011,2199.98
08/24/2011,2238.7
08/25/2011,2216.7
08/26/2011,2190.44
08/29/2011,2239.3
08/30/2011,2239.14
08/31/2011,2302.08
09/01/2011,2305.75
09/02/2011,2220.72
09/05/2011,2107.27
09/06/2011,2080.1
09/07/2011,2151.16
09/08/2011,2163.4
09/09/2011,2073.67
09/12/2011,1995.01
09/13/2011,2036.64
09/14/2011,2083.38
09/15/2011,2155.62
09/16/2011,2159.28
09/19/2011,2096.1
09/20/2011,2140.41
09/21/2011,2098.49
09/22/2011,1995.75
09/23/2011,2026.03
09/26/2011,2083.35
09/27/2011,2194.03
09/28/2011,2176.64
09/29/2011,2212.44
09/30/2011,2179.66
10/03/2011,2138.24
10/04/2011,2091.09
10/05/2011,2179.42
10/06/2011,2248.78
10/07/2011,2269.19
10/10/2011,2320.8
10/11/2011,2315.97
10/12/2011,2372.15
10/13/2011,2332.52
10/14/2011,2355.48
10/17/2011,2315.89
10/18/2011,2306.81
10/19/2011,2330.08
10/20/2011,2271.77
10/21/2011,2337.51
10/24/2011,2369.07
10/25/2011,2343.96
10/26/2011,2335.06
10/27/2011,2476.92
10/28/2011,2462.36
10/31/2011,2385.22
11/01/2011,2259.73
11/02/2011,2291.89
11/03/2011,2347.94
11/04/2011,2291.47
11/07/2011,2275.92
11/08/2011,2303.2
11/09/2011,2249.39
11/10/2011,2254.92
11/11/2011,2324.81
11/14/2011,2288.32
11/15/2011,2254
11/16/2011,2267.96
11/17/2011,2242.78
11/18/2011,2236.68
11/21/2011,2160.28
11/22/2011,2136.81
11/23/2011,2096.79
11/24/2011,2090.25
11/25/2011,2111.26
11/28/2011,2221.76
11/29/2011,2234.17
11/30/2011,2330.43
12/01/2011,2313.84
12/02/2011,2342.5
12/05/2011,2369.39
12/06/2011,2356.71
12/07/2011,2344.92
12/08/2011,2288.05
12/09/2011,2342.59
12/12/2011,2269.46
12/13/2011,2260.98
12/14/2011,2205.91
12/15/2011,2224.89
12/16/2011,2202.72
12/19/2011,2202.95
12/20/2011,2262.39
12/21/2011,2244.35
12/22/2011,2273.02
12/23/2011,2290.37
12/27/2011,2290.31
12/28/2011,2255.03
12/29/2011,2292.28
12/30/2011,2316.55
01/02/2012,2370.2
01/03/2012,2389.91
01/04/2012,2349.89
01/05/2012,2315.75
01/06/2012,2298.65
01/09/2012,2286.45
